longitude,latitude,created_at,tweet_id,text,score
-74.87055422,41.03961182,"2015-06-07 00:40:56",607346467473358849,"Congrats @MurphyPIX @JayDowTV @MarioPIX11 on the AP wins !   @PIX11News bringing home some gold tonight :).",1.8518
-79.81966000,43.69795990,"2015-06-07 00:40:56",607346467775377408,"another sunset pic cause I'm yore average hipster @ in front of your neighborhood timmies https://t.co/3zSK1virWc",0.6334
-73.78657910,40.64685059,"2015-06-07 00:40:56",607346468601663488,"This wheelchair assistant from trinidad amd tobago does not like fat sari women or lazy fakers.",0.7178
-82.99879420,39.96117401,"2015-06-07 00:40:56",607346469473878016,"Soliant Health: ICU Travel Nursing Job Available in Columbus, OH (#Columbus, OH) http://t.co/9gR4e6fo9B #Nursing #RN #Job #Jobs #Hiring",1.5487
-76.81140340,39.37122726,"2015-06-07 00:40:58",607346477963333632,"@mufc4thefans Yeah they're pretty shit tbh",0.6155
-83.78489709,42.53199005,"2015-06-07 00:40:59",607346478806364160,"Probably the single most hectic place to take a picture but conGRADulations  @ Eastern Michigan https://t.co/VOxX3eHrVd",0.7774
-75.09181117,39.84043503,"2015-06-07 00:41:00",607346485181747200,"late hbd to my bff hope you had a great day ugly ily @ we r dressed cute 4 once https://t.co/r92A1EiTlV",1.2976
-70.97461300,42.26169205,"2015-06-07 00:41:00",607346485429211136,"@echosmith whenever I feel sad this makes me happy   http://t.co/5e6FDWwWCg",0.5668
-75.67020333,35.91036987,"2015-06-07 00:41:01",607346490634321921,"a baby goat fell asleep in my lap today  @ zoo to you, Dare Days https://t.co/GGyzNTqexW",0.7373
-74.88163850,40.06501770,"2015-06-07 00:41:02",607346492504961025,"#Stefan had a super Awesome #2ndbday #yogabbagabbatheme @yogabbagabba @ Olivero's dwelling place https://t.co/YqUoe4GFwy",1.5677
-80.60899130,40.27462769,"2015-06-07 00:41:02",607346494702809088,"Mikey would you like to go on a date that involves hours of illicit sexual behavior. @MichaelYoung06 @kashiyuka9 http://t.co/fItoFPYkzm",0.7658
-77.28418890,39.16842270,"2015-06-07 00:41:07",607346511840739328,"@omgitsloco can you follow back I need to ask you something .",0.8256
-84.20228437,40.04319000,"2015-06-07 00:41:07",607346514013339648,"STILL waiting on donuts... #EveryDaySheTumblin @ Strawberry Festival Donut Booth https://t.co/uPYastotyQ",0.9981
-74.31862855,40.65436554,"2015-06-07 00:41:08",607346518421590016,"Awe Uncle Robbie... His mama is #HardcoreCountry @robbieeimpact @mickiejames @magnusofficial @ https://t.co/d1KSmkq6Ek",0.7143
-79.23570131,43.70639420,"2015-06-07 00:41:08",607346518648070144,"The First Ladies.
#shapeladies #shapekids #shapelife #shapemom #fitness #family #tdot #trainer https://t.co/wd9x77uDw8",1.5565
-72.27750719,40.94514465,"2015-06-07 00:41:09",607346520560693248,"The jet set have arrived. Happy to have my crew pfrankmd dianafrank themarkmullett kbloomfield801 https://t.co/KcL0KbsY3o",1.2738
-76.76219177,39.31015778,"2015-06-07 00:41:09",607346520644567040,"Only in MD they deliver a Lawn Mower and leave it in front of your door #crazy @ Rod Browne's Home https://t.co/GcGNlmNRmH",0.7454
-73.97618800,40.68326569,"2015-06-07 00:41:09",607346521844129793,"U should be here with us #Lidreamteam  #Rocnation @ Barclays Center https://t.co/WEHXPA4SBo",1.3229
-73.93856970,40.84624863,"2015-06-07 00:41:09",607346522284523521,"Because I love avocado !!!! Eating good in the neighborhood @ Malecon Restaurant https://t.co/cEur44Zdpt",1.6424
-74.00619919,40.74423981,"2015-06-07 00:41:10",607346524314603520,"#Art is everywhere #nyc #graffiti #colors #kiss #history #love  @ The High Line https://t.co/fH6QWiSRDu",1.3563
-83.03708870,42.33776855,"2015-06-07 00:41:10",607346526336204800,"Let's slay! Don't delay...Order your bundles today. Enjoy 15% off your entire order! E-mail us at https://t.co/MvoHlfgUhd",1.0363
-76.99441910,38.81787109,"2015-06-07 00:41:10",607346528257253376,"@alldat_Chalant her dads twin omg",0.7648
-79.35955465,43.65047073,"2015-06-07 00:41:11",607346529322549249,"It may have rained a bit yesteday, but we were still able to take some awesome selfies outdoors! https://t.co/AnDzzb0pDW",1.3054
-72.17140000,43.36629868,"2015-06-07 00:41:11",607346531805626369,"And the sun goes down on a sleepy little town.... #nhlife #nhweekend #inthe603 @ Newport, New Hampshire https://t.co/yUeqcuiEnC",0.6368
-83.17853610,42.25059509,"2015-06-07 00:41:12",607346532765941761,"Spectrum Brands #Sales #Job: Seasonal Merchandiser -Lincoln Park, MI (Open) (#LincolnPark, MI) http://t.co/zyntaKiEie #Jobs #Hiring",1.4184
-81.34538580,41.31755447,"2015-06-07 00:41:12",607346535756496896,"We're #hiring! Click to apply: Temporary Sales Support... - http://t.co/LU1wMcyhCK #Retail #LoveFashionLetsTalk http://t.co/UuioFCq9zv",1.2954
-75.17957723,40.19292450,"2015-06-07 00:41:12",607346536046051328,"love my ladies @ last show https://t.co/KH99uCWnNu",1.2034
-80.78058540,41.22420502,"2015-06-07 00:41:13",607346537589374976,"Most outrageous video I've ever seen '@FunnyPicsDepot: Gang fights during the 4th of July 

http://t.co/ewgI6yBPm9'",0.6783
-81.43294500,41.61573410,"2015-06-07 00:41:13",607346538491166720,"Right now I'm watching #TheWhispers",1.5491
-73.99201852,40.75920486,"2015-06-07 00:41:13",607346538835288064,"#Fsmily  @ Chimichurri Grill https://t.co/FxlcQ0c89h",1.3367
-86.16864965,41.62258530,"2015-06-07 00:41:13",607346539346968576,"much love for Airwrecka  @ Elana's Pool  https://t.co/mrGWqU59qb",1.5525
-76.60798908,39.28591537,"2015-06-07 00:41:14",607346542152974336,"8:40 pm y aun de da Jajajajaja nos queda ms tiempo para beber,  salud  @ Maryland https://t.co/FW2QvsunWs",1.6248
-77.94779914,44.32116318,"2015-06-07 00:41:15",607346547735580673,"Being sexy and watching the sunset, with a sexy car. #SexySunsetWatch #BMW 650 Cabriolet all weekend! https://t.co/dK4LS32eSe",1.4849
-76.71894106,39.29323578,"2015-06-07 00:41:16",607346551724363776,"I won't hesitate to cock this here arm and make it reign on a bitch",0.5834
-79.38283088,43.63855362,"2015-06-07 00:41:17",607346554987548672,"Just posted a photo @ Harbourfront Centre https://t.co/4Y7Bk15fQd",1.4296
-85.64121414,41.75785828,"2015-06-07 00:41:17",607346556929495040,"I never want to leave @ Fish Lake https://t.co/2SNgOh6apG",0.7547
-79.58197052,43.55492401,"2015-06-07 00:41:18",607346558959546368,"@niccancook 10 herbs and spices chicken wings and shishito peppers with crispy shallots and spicy https://t.co/QzpZ4kv0dg",1.4580
-82.92906960,40.12617493,"2015-06-07 00:41:18",607346559571787776,"Can you recommend anyone for this #job? Oracle Training Developer/Instructor - http://t.co/DWs61iAhH2 #Westerville, OH #Education #Hiring",1.3901
-76.82336750,39.46313095,"2015-06-07 00:41:18",607346560146534400,"This party cool",1.6263
-73.83171458,40.84288788,"2015-06-07 00:41:18",607346560259751936,"There's this chick I don't follow.she follows some what celebs and tweets to them.Now she says Mets should forfeit",0.6036
-75.54352987,39.93742752,"2015-06-07 00:41:19",607346565309689856,"Dont forget that on June 15th Jeb is going to announce the Bush run at their own version of the triple crown",0.7454
-79.41404000,43.63056946,"2015-06-07 00:41:19",607346565997543424,"@jeffschroeder23 bbjordanlloyd best #bigbrother night would you say @ Molson Canadian Amphitheatre https://t.co/4nW3qlIp7W",1.4316
-83.05873540,42.32398605,"2015-06-07 00:41:20",607346568807612416,"It's always a Riot' hanging out with @rascalflatts #DowntownHoedown http://t.co/WJvUXgmlAW",1.7284
-73.72468654,40.71199417,"2015-06-07 00:41:21",607346571118821377,"WE DID IT! CHAMPION!! TRIPLE CROWN!! #BelmontStakes #TripleCrown #AmericanPharoah #Belmont2015 @ https://t.co/fXvPAWY2pg",1.3758
-81.49099239,41.43078232,"2015-06-07 00:41:21",607346572616044544,"I found a wine I can drink ",1.4655
-73.72235100,40.71136856,"2015-06-07 00:41:22",607346575950671873,"that little blue guy won a triple crown today. and i cried.  #americanpharaoh @ Belmont Racetrack https://t.co/LePrPSjPvr",0.5718
-80.01583333,40.44666672,"2015-06-07 00:41:22",607346576416243713,"*Insert T-Swift lyrics here* #1989Tour @ Heinz Field https://t.co/YGURX7N8fB",0.7985
-80.01557638,40.44639206,"2015-06-07 00:41:22",607346578601472000,"First of many concerts of the summer with my favorite people  @ Taylor Swift 1989 At Heinz Field https://t.co/ZuOnbonBaz",1.4072
-71.84080000,42.27859879,"2015-06-07 00:41:23",607346579104792576,"@Silau25 @monicasloves @Jilliemary @RowlandSara @diannewade18 @ZoraidaPalacios Hugs and kisses Sylvia http://t.co/N5MojTlQlQ",1.5296
-77.63721493,35.88405609,"2015-06-07 00:41:24",607346583974375425,"When You  Feel Like Your Lost  Without Someone Because Things Aren't The Way They Use To Be And You Barely Speak. ",0.7022
-75.16040000,39.94969940,"2015-06-07 00:41:25",607346589129162753,"Drinking a Pop-Up Session I.P.A. by @Boulevard_Beer at @finn_mccools  http://t.co/ljgu4GJTk3",0.7728
-78.21807833,39.24412918,"2015-06-07 00:41:25",607346590597136384,"X Games And Puppy Ava @ Casa Michelitch https://t.co/JVGTsfbVsA",1.1498
-73.92285565,40.70694351,"2015-06-07 00:41:26",607346591872258048,"Gente estranha e zuera sem fim 1 @ Bushwick Open Studios https://t.co/Gv1X1ulg9f",0.7500
-83.79885800,39.96677780,"2015-06-07 00:41:27",607346599237459968," @ too much pink?  https://t.co/6IJexMlrH9",0.7378
-76.83727709,39.17663574,"2015-06-07 00:41:29",607346605537280000,"Back at our fav Indian spot doing the #IndianHeadBob!! @SweetKimSum #KayleeElisa https://t.co/VmVW5Nmjhs http://t.co/mTCWXkM8Ii",1.1597
-70.64339847,42.09164810,"2015-06-07 00:41:29",607346606220963840,"Another beautiful sunset in Marshvegas @ Brant Rock Beach https://t.co/o8sizeHO3W",1.5911
-73.91890000,40.86439896,"2015-06-07 00:41:30",607346609999998976,"#Art @ 207th Street https://t.co/dP0cM34maR",1.3197
-74.52477790,40.89609909,"2015-06-07 00:41:31",607346613929938944,"When you kinda glo up but dont want to admit it @Hina_Seed http://t.co/W0lG0ygm9x",0.7516
-77.45667893,37.55102539,"2015-06-07 00:41:32",607346616765423616,"Reminiscing - shoutout to my best friend for being there through it all! We've accomplished so much https://t.co/O2eR9o08Mb",1.6248
-78.52882994,36.33333588,"2015-06-07 00:41:32",607346620066365441,"Let's just skip exams and go back to the beach @ Take me back https://t.co/gXCYo67Cgp",0.6027
-74.27148373,40.62826538,"2015-06-07 00:41:34",607346626512986112,"Back from #vacation and not pleased. @ City of linden, NJ https://t.co/ca5nelDK5T",0.9614
-73.40625101,41.12134171,"2015-06-07 00:41:34",607346627960041473,"Going to miss these boys so much! One week was not long enough. Love them so much! Can't wait to go https://t.co/nZAOCUfVzn",0.8768
-73.97880500,40.72386551,"2015-06-07 00:41:34",607346628505280512,"All we need is love  @ Alphabet City, Manhattan https://t.co/sXpKCuiXm6",1.2715
-75.67481810,45.43946457,"2015-06-07 00:41:36",607346636361220096,"Tacos for supper. @ Ola Cocina https://t.co/xfrZl9UFyJ",1.4059
-73.97618800,40.68326569,"2015-06-07 00:41:37",607346637715984384,"Congrats to the champ @realwhitetiger1! Knocked the dude out in the first round!  #oneminuteman https://t.co/ZlaBfB4lH3",1.6427
-74.45285800,40.49964905,"2015-06-07 00:41:40",607346652861591552,"MEET ME TONIGHT AT SCARLET PUB!!!!!! FOLLOW ME &amp; THE REST OF THE SCARLET PUB CREW AS WE TURN UP ON A https://t.co/nrb1RH27n7",1.3949
-77.35925610,38.95813370,"2015-06-07 00:41:40",607346654287675392,"No dad! Don't eat me! #VSCOcam #jkraby @ The Counter Reston https://t.co/tataAfC1T1",0.6759
-77.58887864,38.78577423,"2015-06-07 00:41:41",607346655415947264,"7 years friends are the best friends  @alliebax @merekimm @ Jiffy Lube Live https://t.co/dPq3hMiHCO",1.6895
-77.03636580,38.89511108,"2015-06-07 00:41:41",607346658179833856,"Lexmark #CustomerService #Job: Field Service Tech - Washington, DC (#Washington, DC) http://t.co/BuG3yll7r6 #lxkcareers #Jobs #Hiring",1.4961
-81.54304830,41.41632462,"2015-06-07 00:41:42",607346659497021441,"I Coulda Fucking Left Man ",0.5644
-74.00863200,40.71335220,"2015-06-07 00:41:42",607346660189040640,"Happy Birthday Ian! Squad rolling deep #HBD #squadup #squad #rolldeep #gscrew #latergram @ Barleycorn https://t.co/Fui13LQ3p9",1.2327
-75.67774929,40.03236771,"2015-06-07 00:41:42",607346660587503616,"Large turbo iced coffee at 8:40pm... Looks like it's YPN website update time...  (at @DunkinDonuts) https://t.co/ehZJsqvtRa",1.4116
-78.63803900,35.77705765,"2015-06-07 00:41:42",607346661615140865,"Fox(es) @ Fox Liquor Bar https://t.co/yPVwOv6e8L",0.8040
-80.43315833,40.42002487,"2015-06-07 00:41:42",607346661912887296,"Jammin with Dave Mathews @ First Niagara Pavillion https://t.co/UvPEJY4YDv",1.2889
-71.04049100,42.35136795,"2015-06-07 00:41:42",607346662412025856,"New Event: Boathouse Friday Cruises @ Spirit of Boston (Boston, MA) http://t.co/vnPB39kJ1k",1.2508
-73.99734300,40.76359558,"2015-06-07 00:41:43",607346663955566592,"I live every day like its my last. I don't know when my last breath will be. But at least I know I https://t.co/s9zSoIuovE",0.7263
-73.97511438,40.77198792,"2015-06-07 00:41:43",607346664031064064,"Another gorgeous afternoon in the park! #centralpark #nature #nycnights #nevergetsold #myhappyplace @ https://t.co/1VsNcI24Vf",1.4994
-80.25480000,40.51119995,"2015-06-07 00:41:43",607346665394208769,"Good drive in movie drink! Nice grapefruit summer taste... (Block House Summer Break) http://t.co/NfFILo0v7L #photo",1.1956
-79.83842005,40.10245895,"2015-06-07 00:41:44",607346670829838337,"Fuckin hawks",0.7107
-76.61448018,39.27751923,"2015-06-07 00:41:45",607346672658751488,"Mark Cottman at his gallery ... #Hipstamatic #Victoria #StandUp http://t.co/UP6ghSjild",1.1648
-83.14993220,42.65836716,"2015-06-07 00:41:47",607346679709208576,"See our latest #RochesterHills, MI #job and click to apply: Senior Embedded Software... - http://t.co/baY7AE9pzy http://t.co/CQpjIM1XhP",1.6741
-73.86968004,40.73447037,"2015-06-07 00:41:47",607346681454202880,"Here one guy said I can repair the phone glass myself I'm not going to try that they said it would https://t.co/ByoW9WSecr",0.7135
-73.92548405,40.79794312,"2015-06-07 00:41:47",607346682238517248,"That perfect time of day when you  just feel so in the moment. #GovBallNYC #sunset #musicfestivallife https://t.co/kQOKgCXfY9",1.5293
-73.99122271,40.40398407,"2015-06-07 00:41:47",607346682498555904,"On the #jerseyshore on the way to #camp and ran into a #brotherjimmysbbq jimgoldman chefcara @ https://t.co/YQKRyn2IJR",1.1569
-79.43229000,43.64986038,"2015-06-07 00:41:48",607346683874279426,"Regret that I didn't pick this up at the #dundasWest street fest today. @ Life of Manek https://t.co/U4qP63bqfk",0.6855
-79.94842339,40.14936066,"2015-06-07 00:41:49",607346689540644864,"Derek Evans just snapchatted me but can't answer my text ",0.6130
-83.00617484,39.98804474,"2015-06-07 00:41:50",607346692585844736,"Come mango with us #mangoscafe #khalilmamoon #onfire #seductive #passion #socialsmoke https://t.co/IA1gNgwRiW",1.5418
-78.89468740,35.99038696,"2015-06-07 00:41:50",607346695115014145,"@RUWandering @bullcitycidery 'Yeee Know Too Much' #LittleBritain http://t.co/1m5R5LJGgh",0.7147
-79.82545853,36.05694199,"2015-06-07 00:41:50",607346695161171968,"I'm at Greensboro Coliseum Complex - @gbocoliseum for Black and Brown Comedy Get Down: Cedric 'The Entertainer',... https://t.co/qZy9CH0HWq",1.4022
-79.60980990,35.70431900,"2015-06-07 00:41:51",607346699187712000,"O'Grady-Van Bencoten #Wedding 
#Photobooth at it's finest! Lol  @ Harvest House and  Catering https://t.co/O7r48uu4EV",1.4038
-81.54990290,41.07613754,"2015-06-07 00:41:52",607346702325030912,"Miss him already",0.5770
-78.72961860,35.88520050,"2015-06-07 00:41:52",607346702463451136,"@msingletary_ I was going to have a future... then sophomore year came in like a wrecking ball...",0.6956
-79.35980000,43.64590073,"2015-06-07 00:41:52",607346704283799552,"Drinking a State of Mind by @CollectiveBrew @ River Gambler  http://t.co/csVoBh3p6Q",1.3100
-73.91835347,41.98176956,"2015-06-07 00:41:53",607346706968133632,"A walk at Poet's Walk Park #HudsonRiver #VSCOcam #PoetsWalk #outdoors @ Poet's Walk Park https://t.co/KLY80NBfPv",1.1865
-73.92814220,40.86626434,"2015-06-07 00:41:53",607346707702140928,"Happy birthday Courtney!!! @50cent @diving4hearts @ Mamajuana Cafe NYC https://t.co/TEIyFsZbT9",1.5706
-73.95995551,40.71974182,"2015-06-07 00:41:54",607346710747213824,"Yum. Scored patio seating  first time at cafemogador with the Cao/Le family. @ Cafe Mogador https://t.co/8inkrF3CR5",1.6866
-73.96135600,41.37717056,"2015-06-07 00:41:55",607346713670656001,"La Familia #mom &amp; #sis #ostrilowichwedding @ Thayer Hotel https://t.co/kxWygukxTT",1.3662
-73.99686400,40.70608521,"2015-06-07 00:41:55",607346714236841984,"Hanging out in #Dumbo with.... My #love #NewYork #Brooklyn #sunset @envirograffiti @ Brooklyn Bridge https://t.co/a2zvMZJKdO",1.2663
-75.25122800,39.93412781,"2015-06-07 00:41:56",607346717298724866,"King son Prince @ All Together Lovely Hair Studio https://t.co/gJi3eNO72Z",1.3697
-83.11064148,40.18617249,"2015-06-07 00:41:56",607346717730697216,"when I'm bored I dance around my room",0.5912
-81.89431070,41.42643738,"2015-06-07 00:41:56",607346721207775232,"We have fun. @ Fat Head's Brewery &amp; Saloon https://t.co/WnocjtgDxO",1.5243
-84.43160000,42.28680038,"2015-06-07 00:41:57",607346721455263745,"Of course, this is a must get. - Drinking a Jazzberry by 127 Brewing at @shedsbrewing   http://t.co/kaMIFHYof7",1.0897
-83.01068286,39.96877289,"2015-06-07 00:41:57",607346724076691456,"summit CD gets out of bases loaded jam in B4. 3-0 CCC headed to T5",0.8543
-77.01740000,38.89759827,"2015-06-07 00:41:57",607346724907155457,"Drinking a Pocahoptas by @COTUBrew @ Savor: a American craft beer &amp; food experience  http://t.co/EHsPoxA4xD",1.7087
-73.16644950,41.18880844,"2015-06-07 00:41:59",607346732049891328,"We're #hiring! Click to apply: CARDIAC SONOGRAPHER - http://t.co/0SIbOxE7Pn #Healthcare #Bridgeport, CT #Job #Jobs",1.3369
-84.35683514,39.03411865,"2015-06-07 00:42:00",607346737284583425,"First in the pool!  harrison_walz sketchmcawesome #pooltime @ Beiting's River Camp https://t.co/v8simRMZ5V",1.3238
-75.96878009,41.33945465,"2015-06-07 00:42:00",607346737330712576,"'Let's take a selfie and send it to my mom' @  https://t.co/aFl8tPcnu2",1.1689
-75.20128600,41.91347885,"2015-06-07 00:42:01",607346739037798400,"Weekend sunset mountain vibes #happysaturday #ilovecamp @ French Woods Sports and Arts Center https://t.co/58zMJWVrn0",1.7755
-84.74048636,39.01704407,"2015-06-07 00:42:01",607346741046845440,"besties grad party  @ShearerSydney http://t.co/W62VyhXUBJ",1.2462
-76.30850000,40.04169846,"2015-06-07 00:42:02",607346744314241024,"Drinking a Fantasia (2015) by @UprightBrewing @ Ma(i)son  http://t.co/av6dh49NuQ #photo",1.2460
-70.09697005,41.28858566,"2015-06-07 00:42:05",607346757366902785,"I don't think I'm in Kansas anymore  @ It's Nantucket guys https://t.co/u8m5CiEdl7",0.6430
-83.00625030,39.97143173,"2015-06-07 00:42:06",607346760365821952,"All set up and ready to go. (@ Garage Bar - @thegaragebar in Columbus, OH) https://t.co/1CSIsARm92",1.4839
-77.00894520,38.55947876,"2015-06-07 00:42:06",607346761288531968,"Maryland Rockets - 9th 37, Clarksburg All Stars 35, JV - Pool (E) #BALLOUTCLASSIC @exposurebball",1.2752
-83.05158976,40.05065155,"2015-06-07 00:42:06",607346763238932480,"Uncle hooked us up with a free boat  @ Akai Hana https://t.co/BiYkl9NcyG",1.5686
-73.96576278,40.75443268,"2015-06-07 00:42:07",607346763704475648,"Soon to be sisters! Girl knows how to put on a good shower! #stealingyourname #stizgetshitched #ethos https://t.co/tDtk9kr4CI",1.1688
-73.58292153,45.51672363,"2015-06-07 00:42:07",607346765193461760,"Having supper with my love  @oliveirakayla at the restaurant Crudessence !!! Kale salad for me plz https://t.co/n39muOZ7LO",1.6468
-77.00894520,38.55947876,"2015-06-07 00:42:08",607346768976691201,"Team Fire Elite 28, SMD Heat 20, JV - Pool (F) #BALLOUTCLASSIC @exposurebball",1.4767
-86.13032644,40.47657394,"2015-06-07 00:42:08",607346769358422016,"@ShakeBeDaName niggaaaa we was the very last to leave lol why I gotta lie ",0.6196
-77.62069001,37.63149643,"2015-06-07 00:42:09",607346772936167426,"@NerdySiren your tweets today sound like a friend I know who's getting married soon",1.2144
-80.08892467,40.30129623,"2015-06-07 00:42:10",607346776924954624,"@PaytonEverett that's a drink longer than it takes Tyler.",0.8044
-73.99057943,40.72919464,"2015-06-07 00:42:10",607346779676413952,"The unparalleled splendor of New York City. @ The Cooper Union https://t.co/PWeNAzNSdn",1.7391
-75.14068257,39.96406555,"2015-06-07 00:42:12",607346786034937856,"Fun in the sun! Now for next misdemeanor! (at @StandardTap in Philadelphia, PA) https://t.co/RQyqZcUeF5",1.0575
-73.99024847,40.74267960,"2015-06-07 00:42:14",607346793475653632,"Preshow drinks (@ Bo's Kitchen &amp; Bar Room - @bos_nyc in New York, NY) https://t.co/gRLHNjYdzT",0.7382
-76.12725850,36.89714432,"2015-06-07 00:42:14",607346793534390273,"Great way to end a fun day of sand soccer. #nassc @ 18th Street, Virginia Beach https://t.co/49WkifALDi",1.7819
-83.89270000,39.80170059,"2015-06-07 00:42:14",607346794738130944,"Leslie and Doug of Peach Mountain. Heirloom organics and garden starts. #bittmantopics #ysgram @ https://t.co/on8YT9KZBB",1.2491
-73.83171631,40.84288788,"2015-06-07 00:42:14",607346796680093696,"Season. Her tweets are so......don't think she follows most I follow",0.7642
-75.14014430,39.95167923,"2015-06-07 00:42:15",607346798114545665,"Just posted a photo @ Penn's Landing Waterfront Philadelphia Pa. https://t.co/H838QclaTr",1.5715
-72.96772601,40.79041290,"2015-06-07 00:42:15",607346800303816705,"sucks that I can't please everyone",0.5152
-73.72225000,40.71505737,"2015-06-07 00:42:15",607346800694071296,"#TripleCrown!!!  #Belmont @ Belmont Park https://t.co/hn1eTxt7uP",1.1971
-74.00255705,40.73037720,"2015-06-07 00:42:16",607346803776888835,"A few mins ago I was inside reading a good book for free now I'm outside reading your stupid tweets instead cuz the fking guy kicked me out",0.5922
-73.98570092,40.75783920,"2015-06-07 00:42:16",607346804221480960,"Touchdown #Time Square  http://t.co/aGbLqcsmxo",1.1610
-75.01282459,40.13156509,"2015-06-07 00:42:17",607346807228760064,"Sweet Eureka kicking off the Philly Paws Event at #bullshooters #dvtentertainment #phillymusic https://t.co/j8Ylg58IFE",1.2090
-75.25925599,39.94244385,"2015-06-07 00:42:20",607346819174166528,"@MrTopTweets @LifeTextMessage  LOL! You got me! Funny",1.4731
-74.00640000,40.71419907,"2015-06-07 00:42:21",607346822219202561,"#no filter @ New York, New York https://t.co/dZu8lola7d",0.8210
-76.60812380,38.27302170,"2015-06-07 00:42:21",607346825549508610,"5K Walk 'Relay For Life' Celebrate. Remember. Fight Back.  #AmericanCancerSociety #RelayForLife https://t.co/6TlxK7eYQb",0.9537
-78.64352930,35.77860260,"2015-06-07 00:42:24",607346834865037312,"With Love, Mella @EstateNC @MellaFiasco http://t.co/pSTtJG0zUN",1.5528
-73.97995200,40.57537079,"2015-06-07 00:42:24",607346836043612160,"It's lit  @ Coney Island USA https://t.co/2sLYeJ5nhZ",1.2082
-84.48292136,42.73618698,"2015-06-07 00:42:24",607346837146714112,"We got carded! (@ Harper's Restaurant &amp; Pub - @harpersbrewpub in East Lansing, MI) https://t.co/lqI3NVeEo5",1.3666
-73.22266339,44.47709274,"2015-06-07 00:42:25",607346842020511745,"#sunset #bvt @ Splash At The Boathouse https://t.co/36ardRFbC1",1.2001
-79.40368093,43.63882828,"2015-06-07 00:42:27",607346847393456128,"I'm thinking #thewarondrugs was her favorite set fieldtriplife #firstconcert #4over5 https://t.co/t37zpQUEhd",1.2005
-81.49474463,40.54679489,"2015-06-07 00:42:28",607346851969384448,"One of my favorite places on earth #Chevelle #SS454 http://t.co/wtvZ5PsAIb",1.3797
-70.86950683,42.53504944,"2015-06-07 00:42:28",607346854620233728,"These two #nuggets eating an ice cream and watching the #sunset at #SalemWillows. #love #priceless https://t.co/YMf8BTtHg4",1.5720
-86.12234972,39.85519791,"2015-06-07 00:42:29",607346859296858112,"Wings and beer @ Keystone Sports Review https://t.co/v4Ob0qRSqq",1.3704
-70.26040077,43.65619659,"2015-06-07 00:42:30",607346859837915136,"I'm at Port City Music Hall - @portcitypcmh for Rustic Overtones in Portland, ME https://t.co/qbl6nJa0x0",1.3258
-73.92548405,40.79794312,"2015-06-07 00:42:30",607346859946967040,"Got here just in time to see #cleanbandit play one of my favourite club songs #ratherbe @ The https://t.co/Moaz9Etxvb",1.4602
-82.20236910,38.80980301,"2015-06-07 00:42:30",607346863528738817,"Can you recommend anyone for this #Hospitality #job? http://t.co/nV4J4qignf #Gallipolis, OH #Hiring",1.4095
-73.72468654,40.71199417,"2015-06-07 00:42:31",607346864250322945,"WE DID IT! CHAMPION!! TRIPLE CROWN!! #BelmontStakes #TripleCrown #AmericanPharoah #Belmont2015 @ https://t.co/Ginc2TCtFE",1.3758
-71.57727400,41.99869156,"2015-06-07 00:42:33",607346873595101184,"DRUNK  #aintboozinloosin",0.6207
-73.82744558,42.90342331,"2015-06-07 00:42:33",607346873767198720,"My soon to be extended family is the best! #foggeowedding @ Vista Restaurant https://t.co/DHOi0oT4Pq",1.1654
-77.03636580,38.89511108,"2015-06-07 00:42:34",607346878724767745,"Can you recommend anyone for this #job? Epic Clarity Report Writer (Ambulatory) - Washington D.C. - Epic Job - http://t.co/9BjWQcTxL5 #IT",1.5843
-74.25374570,40.42728806,"2015-06-07 00:42:35",607346881379893248,"bestest friend till the very end @ mattybabys trap house https://t.co/G5rERWBEt6",0.7550
-72.24285870,40.93676758,"2015-06-07 00:42:35",607346884743544832,"The TJX Companies: Retail Associates - HomeGoods - Wainscott, NY (#Wainscott, NY) http://t.co/GD9NbmDrGV #Retail #Veterans #Job #Jobs",0.7025
-76.35620000,39.41490173,"2015-06-07 00:42:36",607346888522760193,"Sweetest corn I've had in a while #ChubbyGirlDiet #Food  #Blue @ Joppatowne, Maryland https://t.co/iMSsuUQuvA",1.2159
-76.71894534,39.29325104,"2015-06-07 00:42:37",607346889281949696,"Bro give the word and it's nap time",1.1658
-77.48664100,37.55823898,"2015-06-07 00:42:37",607346890959634432,"Doing some hickory-smoked corn on the cob tonight. Keeping the smoke nice and low gives it a subtle https://t.co/NVu8L5ryUk",1.1963
-71.84080000,42.27859879,"2015-06-07 00:42:37",607346892268269568,"@Silau25 @ZoraidaPalacios @dianemiller222 @okej1950 @miguelgraug @LMJB @wissa64 @affinittty Peace and love http://t.co/guYzqZLkm6",1.6656
-74.00044300,40.72967529,"2015-06-07 00:42:38",607346897335013376,"One of the greats in NYC is just walking endlessly and you end up finding that first spot to chill. https://t.co/Mw8fnNVel7",1.5252
-83.23799380,42.43610001,"2015-06-07 00:42:40",607346904184311808,"@TheRealOpa__ ill put in , you at home ?",0.8611
-79.39405976,43.63696289,"2015-06-07 00:42:43",607346915580231680,"I'm at Toronto Music Garden in Toronto, ON https://t.co/igRoSBA3gS",1.1695
-75.20692940,43.16142654,"2015-06-07 00:42:43",607346917408968704,"BANDAIDS DON'T FIX BULLET HOLES -TSWIFT",0.7592
-71.57051330,41.67330170,"2015-06-07 00:42:44",607346921943003137,"Someone already made a Riley Curry twitter account smh",0.7304
